movieId,Titulo,Investimento (em milhoes),Bilheteria (pessoas)
8544,"Now You See Him, Now You Don't (1972)",15.7627894,7372779.931
8571,Bob & Carol & Ted & Alice (1969),22.97708066,9560247.978
8572,"Littlest Rebel, The (1935)",4.258987112,5028720.75
8574,"Claymation Christmas Celebration, A (1987)",5.818499847,5320700.179
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",47.19614263,10637022.02
8576,Kopps (2003),5.156147532,4877678.188
8577,Comandante (2003),5.561379639,4810708.201
8580,Into the Woods (1991),31.19169906,6633755.724
8581,Pirates of Silicon Valley (1999),14.71118945,9309453.487
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),5.442758807,5544792.87
8583,"Clock, The (1945)",5.605003233,6842295.69
8584,Leave Her to Heaven (1945),33.76339869,8973675.395
8589,Winter War (Talvisota) (1989),26.78852217,7782639.036
8591,"Philadelphia Experiment, The (1984)",4.023280487,4441328.67
8596,Revenge of the Pink Panther (1978),28.12871045,6368300.406
8600,Angels with Dirty Faces (1938),11.25712172,5711905.778
8604,Taxi (1998),11.17752449,7002956.365
8607,Tokyo Godfathers (2003),3.630395045,5302929.459
8609,Our Hospitality (1923),14.78291566,9259468.605
8610,All of Me (1984),3.992261244,4709313.552
8611,"Farmer's Daughter, The (1947)",9.884616521,5747074.176
8612,Lassie Come Home (1943),8.682503079,5305826.572
8614,Overboard (1987),31.21264514,6489128.901
8616,By the Light of the Silvery Moon (1953),5.849183703,7655881.046
8617,Butterfield 8 (1960),5.082418252,6833631.467
8618,Johnny Guitar (1954),21.88725321,7431082.475
8620,"Exterminating Angel, The (Ìngel exterminador, El) (1962)",5.012521728,5449359.225
8622,Fahrenheit 9/11 (2004),3.567824062,3817484.75
8623,Roxanne (1987),4.389254666,6945016.441
8625,"Same River Twice, The (2003)",21.54045939,6595152.255
8629,"Book of Life, The (1998)",4.146301812,4361304.636
8633,"Last Starfighter, The (1984)",12.61554246,5628183.264
8636,Spider-Man 2 (2004),25.38597381,9316134.977
8638,Before Sunset (2004),4.747210489,5392634.709
8640,King Arthur (2004),44.43758255,9674134.063
8641,Anchorman: The Legend of Ron Burgundy (2004),13.28298385,5567468.877
8642,Sleepover (2004),13.70587416,6001118.343
8643,"Cinderella Story, A (2004)",4.834855321,3855709.716
8644,"I, Robot (2004)",43.54217749,11463901.05
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",39.32125326,10838711.15
8650,Long Day's Journey Into Night (1962),6.919833799,5377036.748
8654,Prince Valiant (1954),20.88274684,6936897.008
8656,"Short Film About Killing, A (KrÌ_tki film o zabijaniu) (1988)",18.64379916,7829757.397
8657,"Tin Star, The (1957)",29.91015871,7935024.13
8661,How the West Was Won (1962),15.09130446,4789817.046
8665,"Bourne Supremacy, The (2004)",40.41211294,8432006.384
8666,Catwoman (2004),26.04084641,7835760.369
8667,A Home at the End of the World (2004),3.499851741,5610232.231
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",13.4051471,8850068.103
8672,Battle Hymn (1957),26.2801459,8093442.561
8675,"Enemy Below, The (1957)",37.81778844,8453124.161
8684,"Man Escaped, A (Un  condamnÌ© ÌÊ mort s'est Ì©chappÌ© ou Le vent souffle oÌ_ il veut) (1956)",32.30374062,8222762.151
8689,"Shock to the System, A (1990)",16.12878008,6236734.98
8690,Slaughterhouse-Five (1972),4.261986079,6078526.801
8695,"Bachelor and the Bobby-Soxer, The (1947)",7.940291128,6602101.947
8699,Dancing in September (2000),22.75768184,10078631.01
8700,Destination Tokyo (1943),12.32369352,5980405.781
8709,How I Got Into College (1989),4.15712888,5013046.052
8711,Mr. Blandings Builds His Dream House (1948),12.17763947,7448558.511
8712,My Favorite Wife (1940),3.465672895,5212082.881
8713,"New Adventures of Pippi Longstocking, The (1988)",9.710400594,6180548.226
8718,"Snake Pit, The (1948)",30.35877759,7315235.387
8720,"Super, The (1991)",5.792575515,7341319.727
8722,Two of a Kind (1983),18.52815453,7414881.951
8724,"Leopard, The (Gattopardo, Il) (1963)",3.653474377,4474183.198
8725,"Goodbye, Columbus (1969)",6.311724694,6902723.131
8727,"Day of the Locust, The (1975)",5.392210101,7219964.677
8730,To End All Wars (2001),8.99920756,5832540.309
8743,Biggles (1986),46.50443329,9019232.332
8745,"World of Suzie Wong, The (1960)",25.04877432,7161993.337
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),6.75023397,6414115.829
8752,"Set-Up, The (1949)",23.21607479,6060450.679
8753,Unprecedented: The 2000 Presidential Election (2002),46.00970193,9461280.569
8754,"Prime of Miss Jean Brodie, The (1969)",7.597844074,4902660.349
8761,"Three Lives of Thomasina, The (1964)",8.446987566,4310124.599
8763,"One and Only, Genuine, Original Family Band, The (1968)",8.805483622,6220044.542
8765,This Gun for Hire (1942),10.77310464,7176198.621
8766,Black Angel (1946),40.93718491,8749931.138
8767,"Big Clock, The (1948)",3.917065513,4199344.132
8768,Criss Cross (1949),44.59649825,11161612.47
8772,"Spy Who Came in from the Cold, The (1965)",18.3830062,6173771.775
8777,Roadkill (a.k.a. Roadkill: Move or Die) (1989),12.08328062,7121858.633
8779,Bon Voyage (2003),8.569261855,5108958.819
8781,"Manchurian Candidate, The (2004)",28.29360933,7410320.177
8783,"Village, The (2004)",7.98294165,6237649.519
8784,Garden State (2004),25.58994598,7603454.569
8785,Early Summer (BakushÌÈ) (1951),7.195196418,5709248.487
8790,Revengers Tragedy (2002),12.17104031,5098523.511
8795,Musa the Warrior (Musa) (2001),30.49563624,7954200.388
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",24.28453007,6200024.066
8797,Salesman (1969),25.92844647,8704295.85
8798,Collateral (2004),8.122685045,6357577.044
8799,Little Black Book (2004),24.78198633,7624503.561
8800,Code 46 (2003),20.1981972,7589576.672
8807,Harold and Kumar Go to White Castle (2004),8.779364812,5603003.735
8808,"Princess Diaries 2: Royal Engagement, The (2004)",28.81895923,6753470.204
8810,AVP: Alien vs. Predator (2004),31.75335292,7167937.973
8811,Yu-Gi-Oh! (2004),23.91732865,6679142.965
8813,We Don't Live Here Anymore (2004),4.69136012,4531692.953
8814,Without a Paddle (2004),24.45351854,5612484.142
8819,Double Trouble (1967),23.59477511,7201473.03
8820,Spinout (1966),22.25514342,7991677.035
8821,Harum Scarum (1965),30.2362728,9061309.904
8823,"Sting II, The (1983)",4.294552808,4524750.314
8827,"Bill Cosby, Himself (1983)",9.478457098,6245612.43
8828,Dead Ringer (1964),16.25071177,7063325.497
8830,Anacondas: The Hunt for the Blood Orchid (2004),32.84336924,7049112.667
8831,Suspect Zero (2004),3.618891976,7713329.498
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),43.51150583,8800548.676
8833,Vanity Fair (2004),24.99995181,6193315.589
8835,Paparazzi (2004),23.43639054,8737715.324
8836,Wicker Park (2004),34.06393313,9317190.88
8838,Alice Doesn't Live Here Anymore (1974),13.97715416,4878309.665
8839,"Mangler, The (1995)",48.78786972,9012227.616
8840,Who's That Knocking at My Door? (1967),10.35574405,6542393.413
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",12.75619401,6172470.2
8850,Flipper (1963),5.390902137,4081912.372
8851,Smile (1975),32.4063572,8527690.02
8853,"Small Circle of Friends, A (1980)",9.716501141,6563158.129
8854,Night of the Demons (1988),28.5992123,8220404.442
8857,Lilith (1964),4.70172099,7392379.997
8859,SuperBabies: Baby Geniuses 2 (2004),44.41508501,6651974.068
8860,Cellular (2004),35.99413962,10008184.02
8861,Resident Evil: Apocalypse (2004),4.970512061,4011654.772
8864,Mr. 3000 (2004),8.332946677,3789677.081
8865,Sky Captain and the World of Tomorrow (2004),3.916517175,6157523.884
8866,Wimbledon (2004),26.13724877,6189110.627
8870,"Forgotten, The (2004)",19.96029459,6995870.799
8871,"Last Shot, The (2004)",14.81329484,6636755.818
8872,"Dirty Shame, A (2004)",5.910330786,5000435.783
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",10.25351525,5319686.957
8874,Shaun of the Dead (2004),7.098838552,3748852.958
8879,Murder on the Orient Express (1974),6.591323446,5184154.31
8880,Mask (1985),9.832666052,7210273.241
8882,"Boston Strangler, The (1968)",42.28906653,8402990.13
8884,"Man with One Red Shoe, The (1985)",18.47405815,6189491.669
8892,Basket Case 3: The Progeny (1992),5.073943859,5801318.536
8893,Basket Case 2 (1990),5.798074968,3940698.6
8899,Hardcore (1979),12.99873155,7159670.68
8903,"Terror, The (1963)",36.73009388,7607185.871
8906,Cannibal Holocaust (1980),33.56528317,9218306.765
8907,Shark Tale (2004),11.93261612,6187073.162
8908,Ladder 49 (2004),22.94550948,5242278.561
8910,I Heart Huckabees (2004),14.24682375,4569296.228
8911,Raise Your Voice (2004),14.20538067,5687574.984
8914,Primer (2004),9.518587976,5114934.125
8915,Stage Beauty (2004),3.979166411,5546460.375
8916,Shall We Dance? (2004),6.290040505,4760959.037
8917,Team America: World Police (2004),6.911235824,7367705.67
8918,Eulogy (2004),37.9907322,11581964.12
8920,"Country Girl, The (1954)",7.080015603,5785986.016
8921,"Rose Tattoo, The (1955)",17.74271025,6885868.383
8923,Tess (1979),32.40624459,10316026.34
8927,Cannonball (1976),13.72622312,6923443.539
8928,"Fearless Vampire Killers, The (1967)",32.20189201,8894030.943
8929,Black Beauty (1971),4.507079271,6041732.878
8930,"Five Obstructions, The (Fem benspÌ_nd, De) (2003)",10.38090467,6824065.204
8931,Born Rich (2003),13.52462849,5999233.779
8933,"Decline of the American Empire, The (DÌ©clin de l'empire amÌ©ricain, Le) (1986)",16.09069266,5701991.077
8935,All I Want for Christmas (1991),5.421544722,5965090.05
8937,Friday Night Lights (2004),30.37622185,9350349.661
8938,Tarnation (2003),4.869523303,5165947.274
8943,Being Julia (2004),10.20212773,5811600.521
8946,Surviving Christmas (2004),7.336647074,3684962.371
8947,"Grudge, The (2004)",6.817175902,7024859.273
8948,Alfie (2004),29.85595093,9820065.336
8949,Sideways (2004),4.119546985,6446131.202
8950,The Machinist (2004),23.14999376,5886224.869
8951,Vera Drake (2004),33.28083265,7115311.229
8954,Lightning in a Bottle (2004),35.3123412,8067229.72
8955,Undertow (2004),4.005008844,4858239.809
8957,Saw (2004),21.09186507,7180580.186
8958,Ray (2004),16.93022632,5023977.083
8961,"Incredibles, The (2004)",11.16082301,5613462.51
8963,It's All About Love (2003),4.564605297,6399999.093
8964,Callas Forever (2002),3.617426947,4386675.861
8965,"Polar Express, The (2004)",37.12635859,8918817.415
8966,Kinsey (2004),5.246941602,5822146.596
8968,After the Sunset (2004),3.622275724,4064322.27
8969,Bridget Jones: The Edge of Reason (2004),24.58106968,6120022.978
8970,Finding Neverland (2004),24.4813635,8512161.858
8972,National Treasure (2004),10.63232477,6645770.471
8973,Bad Education (La mala educaciÌ_n) (2004),29.88698574,9965856.591
8974,"SpongeBob SquarePants Movie, The (2004)",16.72758757,7208298.155
8977,Alexander (2004),4.643452219,5020927.676
8979,Guerrilla: The Taking of Patty Hearst (2004),28.391131,10164936.22
8981,Closer (2004),4.195607836,5550392.817
8982,I Am David (2003),9.002868719,6785192.823
8983,House of Flying Daggers (Shi mian mai fu) (2004),11.89345253,4834372.999
8984,Ocean's Twelve (2004),9.486153942,4861328.834
8985,Blade: Trinity (2004),9.879698311,5847239.037
8986,"Bellboy, The (1960)",7.894369822,4715725.106
8987,Bush's Brain (2004),26.80352928,6627058.616
8988,Cinderfella (1960),15.49574665,7920113.515
8989,Damn Yankees! (1958),11.07946628,5767865.708
8998,That's Entertainment (1974),11.41995441,6658935.007
8999,"That's Entertainment, Part II (1976)",4.502114459,4974046.855
9000,That's Entertainment! III (1994),5.79686461,4156266.862
9001,"Wackiest Ship in the Army, The (1960)",4.568360033,8463991.619
9004,D.A.R.Y.L. (1985),5.3836898,4332127.104
9005,Fire in the Sky (1993),12.90199439,8695320.214
9010,Love Me If You Dare (Jeux d'enfants) (2003),4.777366654,3622527.211
9012,Ruby Gentry (1952),23.74331552,6627298.98
9018,Control Room (2004),13.06689661,7895104.418
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",17.19995264,7309372.216
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),4.402442735,4997944.905
25750,Sherlock Jr. (1924),12.88587383,7529698.866
25752,"Freshman, The (1925)",5.620064655,6902358.381
25753,Greed (1924),3.808556616,5268512.509
25755,"Phantom of the Opera, The (1925)",25.78623678,6647369.502
25763,"Pandora's Box (BÌ_chse der Pandora, Die) (1929)",6.932440503,5874911.673
25764,"Cameraman, The (1928)",4.419481919,6574462.827
25769,"Steamboat Bill, Jr. (1928)",47.44786931,9323344.507
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",30.69414592,9093870.284
25773,Little Caesar (1931),10.66764753,5652916.394
25774,"Golden Age, The (Ìâge d'Or, L') (1930)",28.65805779,7957879.411
25777,Monkey Business (1931),6.050587735,7523980.63
25788,Scarface (1932),6.838572678,5113830.519
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",28.68864211,7192997.451
25795,Dinner at Eight (1933),10.5582634,6709637.061
25801,She Done Him Wrong (1933),17.92764073,7353545.622
25805,"Atalante, L' (1934)",10.54360082,4672096.458
25807,"Black Cat, The (1934)",11.61755721,4487947.581
25825,Fury (1936),3.66065925,5303136.409
25826,Libeled Lady (1936),14.25190336,9144041.985
25827,Mr. Deeds Goes to Town (1936),4.643979072,5774858.764
25828,"Petrified Forest, The (1936)",5.900304221,6298903.314
25839,Nothing Sacred (1937),24.84535723,7733398.411
25841,Stage Door (1937),4.09972036,6973336.587
25842,Topper (1937),5.176855456,4735742.9
25850,Holiday (1938),23.04465533,7154169.147
25852,Gaslight (1940),6.413898202,5596347.75
25856,Wuthering Heights (1939),47.3116842,9848128.249
25865,"Letter, The (1940)",6.853820742,5166242.907
25868,Ball of Fire (1941),25.56872741,7239337.898
25874,Never Give a Sucker an Even Break (1941),20.71603202,7583120.139
25882,"Hard Way, The (1943)",14.97593038,5360324.107
25886,Random Harvest (1942),25.1160674,8213297.76
25891,Heaven Can Wait (1943),9.168232411,7545370.153
25898,Day of Wrath (Vredens dag) (1943),40.71446539,10349152.45
25900,"Curse of the Cat People, The (1944)",4.222509393,5666969.273
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",14.66429709,6176883.767
25904,Ministry of Fear (1944),8.795770151,4685318.858
25906,Mr. Skeffington (1944),16.13884263,6444160.326
25911,"Woman in the Window, The (1944)",3.651640092,4401256.103
25916,They Were Expendable (1945),3.481129272,4004657.135
25920,"Blue Dahlia, The (1946)",17.26508411,8039590.405
25927,"Stranger, The (1946)",14.20625841,9070142.398
25929,Nightmare Alley (1947),34.44082672,9205540.958
25930,Odd Man Out (1947),20.72506625,5389893.485
25937,Easter Parade (1948),7.446145853,6689070.795
25940,"Lady from Shanghai, The (1947)",38.97488613,7634754.008
25941,Letter from an Unknown Woman (1948),49.82160406,9874262.98
25945,They Live by Night (1949),28.27800727,9282702.422
25947,Unfaithfully Yours (1948),3.934746818,4495856.869
25952,"Letter to Three Wives, A (1949)",37.45004858,7985066.726
25962,King Solomon's Mines (1950),13.76286525,5354337.484
25965,Summer Stock (1950),20.38653204,7793229.115
25971,Carrie (1952),4.483570933,6202936.05
25972,Clash by Night (1952),5.618162326,6075344.149
25993,Magnificent Obsession (1954),27.41490009,10168533.83
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),6.970885585,5713618.68
25996,"Star Is Born, A (1954)",19.6312253,7669755.249
25999,The Wild One (1953),8.879347748,5713055.859
26003,Night and Fog (Nuit et brouillard) (1955),4.670650382,6814590.175
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: IchijÌ«ji no kettÌ«) (1955),4.724955053,6535641.769
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",18.03957596,6430673.055
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",14.73142225,6940641.591
26010,Carousel (1956),30.4759266,6362651.637
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettÌ« GanryÌÈjima) (1956),14.53662039,5754283.581
26013,Rodan (Sora no daikaijÌÈ Radon) (1956),9.648719026,5211003.224
26025,"Spirit of St. Louis, The (1957)",18.06982031,7169547.304
26052,Pickpocket (1959),3.96133803,5242967.528
26079,David and Lisa (1962),23.64199274,7766244.27
26082,Harakiri (Seppuku) (1962),19.41191478,8862204.59
26084,"Music Man, The (1962)",13.9665219,7773305.739
26085,Mutiny on the Bounty (1962),40.69267623,8220795.766
26086,"Occurrence at Owl Creek Bridge, An (La riviÌ¬re du hibou) (1962)",10.11789748,4683607.917
26093,"Wonderful World of the Brothers Grimm, The (1962)",3.893876,5383513.941
26094,"Eclisse, L' (Eclipse) (1962)",8.520769442,4502690.699
26111,Becket (1964),11.89355961,5878757.51
26116,"Hush... Hush, Sweet Charlotte (1964)",20.115775,6130376.2
26117,"Killers, The (1964)",9.239990543,6647783.825
26122,Onibaba (1964),8.727552125,6014129.503
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",48.6199639,8373845.704
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",28.63849415,7860694.045
26133,"Charlie Brown Christmas, A (1965)",27.5997549,8831480.916
26147,"Thousand Clowns, A (1965)",5.674756,5056160.782
26150,Andrei Rublev (Andrey Rublyov) (1969),24.39105439,7968742.783
26151,Au Hasard Balthazar (1966),8.298127359,4374319.778
26152,Batman (1966),14.61809785,6602139.596
26157,Manos: The Hands of Fate (1966),33.42454755,9465067.334
26160,Asterix and the Gauls (AstÌ©rix le Gaulois) (1967),13.66171102,5986252.01
26163,Don't Look Back (1967),4.375826214,5987613.57
26164,Fando and Lis (Fando y Lis) (1968),5.384005373,6312985.125
26171,Play Time (a.k.a. Playtime) (1967),4.044146089,5837895.357
26172,Point Blank (1967),8.231559822,6978487.624
26176,Titicut Follies (1967),38.2085661,7734296.454
26178,Two for the Road (1967),12.24935433,9063528.197
26180,Up the Down Staircase (1967),10.91887801,4142275.509
26188,"Heart Is a Lonely Hunter, The (1968)",22.49868549,7440233.002
26198,"Yours, Mine and Ours (1968)",6.891140871,5513642.3
26199,Alice's Restaurant (1969),28.18275333,6088574.948
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),8.224956667,4603029.744
26228,"Swedish Love Story, A (KÌ_rlekshistoria, En) (1970)",6.641046416,7047583.072
26229,"Landlord, The (1970)",3.708941808,6776540.763
26231,Performance (1970),24.01657651,6692977.468
26241,The Devils (1971),4.777121305,5901201.771
26242,Duel (1971),3.899171647,3935025.513
26251,Mon Oncle Antoine (1971),41.03890395,8405952.343
26258,"Topo, El (1970)",4.095433938,5456450.422
26265,Dr. Phibes Rises Again (1972),22.1732048,8465088.063
26268,The Tall Blond Man with One Black Shoe (1972),22.15187191,5841982.356
26271,Lady Sings the Blues (1972),23.25015666,6515549.14
26294,My Name Is Nobody (Il Mio nome Ì¬ Nessuno) (1973),17.17128173,6061549.306
26302,Scarecrow (1973),7.146018144,6657527.533
26303,Sisters (1973),22.1814552,7031399.587
26313,California Split (1974),32.8397621,6621729.926
26317,Emmanuelle (1974),3.973912573,7618214.807
26318,"Phantom of Liberty, The (FantÌ«me de la libertÌ©, Le) (1974)",19.19978132,5858095.739
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),4.657067728,5974080.051
26322,Gone in 60 Seconds (1974),6.686929095,6721656.883
26323,"Groove Tube, The (1974)",9.737073236,6448245.203
26324,Harry and Tonto (1974),12.81643705,4769338.321
26325,Hearts and Minds (1974),17.31328845,6978271.391
26326,"Holy Mountain, The (MontaÌ±a sagrada, La) (1973)",36.28960968,8298742.308
26338,Cousin cousine (1975),7.557002764,4278359.002
26342,"Farewell, My Lovely (1975)",22.17832974,7188295.345
26346,"Story of Adele H., The (Histoire d'AdÌ¬le H., L') (1975)",29.92544226,10018822.78
26349,Night Moves (1975),3.786292648,5056034.831
26350,"Passenger, The (Professione: reporter) (1975)",10.68990866,5607956.654
26366,Harlan County U.S.A. (1976),9.748548012,5902328.797
26371,The Missouri Breaks (1976),43.60675524,9404945.813
26375,Silver Streak (1976),4.932858632,4335610.701
26386,High Anxiety (1977),18.5820274,5734485.337
26391,"New York, New York (1977)",9.785822263,6670686.456
26393,Sorcerer (1977),20.11472787,7348003.822
26394,"Turning Point, The (1977)",18.43706009,5398594.629
26400,Gates of Heaven (1978),25.04724636,5589719.473
26403,"Hobbit, The (1977)",6.68589715,5061094.708
26404,In Praise of Older Women (1978),10.56438753,7586986.281
26409,"Clonus Horror, The (1979)",10.73403644,5273213.078
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.623727602,4263924.166
26414,"Wedding, A (1978)",36.90896895,9599425.622
26422,Hair (1979),15.89995405,6139790.196
26425,"In-Laws, The (1979)",47.73746646,9136564.146
26430,"Luna, La (1979)",22.09281664,6882607.862
26435,Starting Over (1979),28.78150859,6429588.237
26462,Bad Boys (1983),6.986527725,5455784.202
26464,Blue Thunder (1983),5.771322728,3973901.655
26467,"Day After, The (1983)",7.104683532,6672320.081
26471,Eddie Murphy Delirious (1983),6.02181823,6745536.405
26472,"Norte, El (1984)",45.08963287,8062795.373
26480,"Raiders of Atlantis, The (1983)",10.0266785,5232758.699
26485,Rumble Fish (1983),5.951659733,3904369.314
26487,Star 80 (1983),18.73063055,5636992.89
26492,Twilight Zone: The Movie (1983),19.94261084,6648258.79
26494,Suburbia (1984),12.84509086,3689333.947
26501,Choose Me (1984),6.52583804,7643834.838
26505,Comfort and Joy (1984),11.3753508,6728415.815
26509,Electric Dreams (1984),30.18729548,8361601.403
26513,"Ice Pirates, The (1984)",4.106578872,5725649.781
26524,"Times of Harvey Milk, The (1984)",39.70054469,6441146.746
26528,Anne of Green Gables (1985),4.358398631,5910852.788
26547,Police Story (Ging chaat goo si) (1985),35.65562911,10575259.1
26554,"Quiet Earth, The (1985)",21.24026762,8288679.517
26555,Spies Like Us (1985),7.606201244,5898973.79
26562,White Nights (1985),9.301907431,8238473.133
26564,Round Midnight (1986),5.577397375,5608820.045
26574,Ginger and Fred (Ginger e Fred) (1986),4.297213435,4870084.899
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",25.82161427,8603280.659
26581,Sherman's March (1985),10.01105023,6357129.936
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",5.268820712,6632373.48
26587,"Decalogue, The (Dekalog) (1989)",3.613396535,5804677.808
26599,"Law of Desire (Ley del deseo, La) (1987)",13.238646,5612876.683
26603,Prince of Darkness (1987),34.18068659,7990013.475
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.646111701,5418124.86
26614,"Bourne Identity, The (1988)",3.976249949,8618837.905
26622,Dominick and Eugene (1988),35.36868647,7878874.885
26631,Alice (Neco z Alenky) (1988),13.37603093,5670459.883
26649,Lonesome Dove (1989),5.34120129,5969104.621
26655,Common Threads: Stories from the Quilt (1989),39.65868149,9162730.406
26662,Kiki's Delivery Service (Majo no takkyÌÈbin) (1989),8.143267894,6318365.326
26663,Monsieur Hire (1989),3.736675325,5058672.792
26680,Cry-Baby (1990),4.938247135,5329194.818
26684,Frankenhooker (1990),13.14392422,8371262.648
26686,Ghost Dad (1990),17.72852858,7848360.785
26689,Havana (1990),5.588559836,5548565.795
26693,It (1990),3.627456229,4102307.715
26694,Ju Dou (1990),7.796549868,4790904.685
26695,"Krays, The (1990)",21.52393287,7208166.011
26700,Nuns on the Run (1990),4.315398618,4500941.923
26701,Patlabor: The Movie (KidÌ« keisatsu patorebÌ¢: The Movie) (1989),4.938498546,4869118.275
26702,"Reflecting Skin, The (1990)",11.06386837,5091500.034
26704,State of Grace (1990),46.90419686,10531542.86
26712,35 Up (1991),16.28832549,8060276.311
26726,Dutch (1991),39.00843805,8252074.466
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),16.90028678,8245639.538
26731,Homicide (1991),24.13960293,5837193.871
26732,Johnny Stecchino (1991),39.58452964,8100332.063
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),4.238018934,4064935.178
26737,Light Sleeper (1992),3.439995209,4406336.547
26749,Prospero's Books (1991),4.12788567,5777923.484
26750,Quigley Down Under (1990),11.36723312,6221226.07
26775,Johnny Suede (1991),19.56109724,8370026.54
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),11.32172065,6042056.204
26782,"Mambo Kings, The (1992)",40.78939029,8748009.783
26784,Night and the City (1992),4.493599164,5637766.812
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",3.636171876,5775719.26
26791,Shining Through (1992),45.34149187,8690258.717
26797,Visions of Light: The Art of Cinematography (1992),4.968980999,7438526.776
26809,"Baby of MÌ¢con, The (a.k.a. The Baby of Macon) (1993)",12.4427886,6989951.758
26810,Bad Boy Bubby (1993),14.19797101,9043664.582
26812,Barbarians at the Gate (1993),13.1346234,3994889.513
26819,Fortress (1992),29.28791379,8264803.523
26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",4.766711339,5724595.637
26838,"Snapper, The (1993)",17.02371699,6450600.74
26840,Sonatine (Sonachine) (1993),31.62278117,8411480.067
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),20.81445864,6086298.803
26843,Three of Hearts (1993),10.26716282,4593675.718
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),3.580561351,5689604.932
26854,"Darkman II: Return of Durant, The (1995)",42.83657703,7504463.919
26865,Fist of Legend (Jing wu ying xiong) (1994),4.995705559,6690557.237
26870,Major League II (1994),24.51734392,7561020.503
26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",10.05414958,7453603.927
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),10.20978406,5193704.03
26915,Tromeo and Juliet (1996),22.12234085,8958707.744
26947,Pusher (1996),7.60892314,5541808.12
26974,Gummo (1997),28.92247547,7779039.374
26999,"Lion King II: Simba's Pride, The (1998)",16.15015491,6396066.233
27002,From the Earth to the Moon (1998),24.85895877,5781798.28
27005,"Interview, The (1998)",11.09108958,4235226.984
27020,Gia (1998),6.127599268,5366816.028
27022,Thursday (1998),44.96736529,9095365.344
27032,Who Am I? (Wo shi shei) (1998),15.12600987,4915309.665
27075,Addams Family Reunion (1998),13.64717265,7139401.639
27109,Lady Snowblood (Shurayukihime) (1973),3.894234199,5266669.14
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion GekijÌ«-ban: Air/Magokoro wo, kimi ni) (1997)",9.275199677,5315900.485
27178,In July (Im Juli) (2000),12.73037862,5628861.541
27186,Kirikou and the Sorceress (Kirikou et la sorciÌ¬re) (1998),11.27885914,6396543.29
27193,Taxi 2 (2000),4.633103445,5597890.055
27251,"10th Kingdom, The (2000)",33.08673831,8531379.728
27253,"Extremely Goofy Movie, An (2000)",26.39312434,8278223.974
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",44.3761292,10077980.23
27266,2046 (2004),16.53028277,7849456.312
27317,Audition (ÌÓdishon) (1999),4.0213885,5465459.84
27322,Paragraph 175 (2000),8.417127989,4577883.171
27329,Paradise Lost 2: Revelations (2000),10.65883462,6650226.683
27334,Sound and Fury (2000),16.26457321,6764220.582
27338,The Hole (2001),3.638713861,6014940.764
27351,Spiral (2000),5.77266942,3675377.737
27369,Daria: Is It Fall Yet? (2000),28.45009345,6664090.88
27373,61* (2001),9.198447609,5745240.805
27376,"Tunnel, The (Tunnel, Der) (2001)",4.170173587,5301523.063
