movieId,Titulo,Documentary,Sci-Fi,Mystery,Horror,Romance,Thriller,Crime,Fantasy,Comedy,Animation,Children,Drama,Adventure,Duracao,Investimento,Bilheteria
5826,Rio Grande (1950),0,0,0,0,1,0,0,0,0,0,0,0,0,83.05835497,23.36217527,5463566.961
5828,Blackrock (1997),0,0,0,0,0,1,0,0,0,0,0,1,0,116.6525206,3.864675639,5603427.121
5829,Men with Brooms (2002),0,0,0,0,1,0,0,0,1,0,0,1,0,112.9820834,4.01230603,6430046.879
5830,Mysterious Island (1961),0,1,0,0,0,0,0,0,0,0,0,0,1,139.9913778,43.96522582,10130984.33
5832,Left Behind II: Tribulation Force (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,78.46927775,41.35550732,9041925.17
5833,Dog Soldiers (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,122.2546561,14.52424173,7651662.384
5834,Fingers (1978),0,0,0,0,0,0,0,0,0,0,0,1,0,156.0433348,3.536219922,8118668.206
5836,Houseboat (1958),0,0,0,0,1,0,0,0,1,0,0,0,0,124.8934932,23.26348864,8322000.919
5839,My Father's Glory (La gloire de mon píÂre) (1990),0,0,0,0,0,0,0,0,0,0,0,1,1,118.407657,34.64718484,8352583.148
5840,"My Mother's Castle (Chí¢teau de ma míÂre, Le) (1990)",0,0,0,0,0,0,0,0,1,0,0,1,0,115.4954512,6.587407509,5786741.279
5841,Return to the Blue Lagoon (1991),0,0,0,0,1,0,0,0,0,0,0,0,1,94.78086462,16.29215827,5689780.784
5843,Toy Soldiers (1991),0,0,0,0,0,0,0,0,0,0,0,1,0,110.4401283,14.24488057,6513188.627
5846,Raggedy Man (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,141.372964,11.73997841,8279763.171
5847,Ragtime (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,97.95464903,5.2225675,4910599.921
5850,Road Games (a.k.a. Roadgames) (1981),0,0,0,0,0,1,0,0,0,0,0,0,0,140.9938455,20.15948375,8264972.013
5853,Scanners (1981),0,1,0,1,0,1,0,0,0,0,0,0,0,132.3427186,5.136070153,5924032.098
5854,Sharky's Machine (1981),0,0,0,0,1,0,1,0,0,0,0,1,0,85.45047564,11.84929857,4308041.574
5857,So Fine (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,80.395612,4.872232128,3487913.813
5859,Southern Comfort (1981),0,0,0,0,0,1,0,0,0,0,0,1,0,81.54474502,9.068388013,4709622.858
5864,"Tarzan, the Ape Man (1981)",0,0,0,0,0,0,0,0,0,0,0,0,1,108.6127292,4.237393348,5555355.211
5866,They All Laughed (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,111.4164671,5.682657071,5376041.376
5867,Thief (1981),0,0,0,0,0,1,1,0,0,0,0,1,0,97.88427159,4.212115615,5085707.069
5868,This Is Elvis (1981),1,0,0,0,0,0,0,0,0,0,0,1,0,88.25720429,7.62443987,4342707.868
5869,True Confessions (1981),0,0,0,0,0,0,1,0,0,0,0,1,0,94.24316091,15.36494707,5151767.312
5872,Die Another Day (2002),0,0,0,0,0,1,0,0,0,0,0,0,1,116.6491172,14.07598268,5883786.822
5873,The Emperor's Club (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,153.2734811,23.68735088,9379203.038
5874,Friday After Next (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,92.56757044,13.15526023,5037434.891
5875,Personal Velocity (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,81.91561385,11.42635252,5009724.692
5876,"Quiet American, The (2002)",0,0,0,0,0,1,0,0,0,0,0,1,0,115.780661,43.11558721,10334189.32
5878,Talk to Her (Hable con Ella) (2002),0,0,0,0,1,0,0,0,0,0,0,1,0,140.8168364,22.84554535,9048825.464
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),0,0,0,0,0,0,0,0,1,1,0,0,0,66.01258948,26.78362403,6629278.98
5880,Extreme Ops (2002),0,0,0,0,0,1,1,0,0,0,0,0,1,117.2840861,23.47765153,8158716.669
5881,Solaris (2002),0,1,0,0,1,0,0,0,0,0,0,1,0,142.4928012,42.7605128,8788464.699
5882,Treasure Planet (2002),0,1,0,0,0,0,0,0,0,1,1,0,1,80.41845795,4.915985952,4363800.312
5883,They (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,74.64892498,4.937529661,3779001.968
5888,Brother (Brat) (1997),0,0,0,0,0,0,1,0,0,0,0,1,0,123.2510419,16.35003596,7143005.181
5891,I Spit on Your Grave (Day of the Woman) (1978),0,0,0,1,0,1,0,0,0,0,0,0,0,162.0535756,42.88458711,11008347.05
5893,"Last Seduction, The (1994)",0,0,0,0,0,1,1,0,0,0,0,1,0,151.8035919,37.47128706,13128958.85
5899,Zulu (1964),0,0,0,0,0,0,0,0,0,0,0,1,0,74.7656664,18.77689385,5445037.927
5900,Analyze That (2002),0,0,0,0,0,0,1,0,1,0,0,0,0,83.6770234,28.00162265,6175627.545
5901,Empire (2002),0,0,0,0,0,0,1,0,0,0,0,1,0,99.56695269,4.74803342,4313563.756
5902,Adaptation (2002),0,0,0,0,1,0,0,0,1,0,0,1,0,118.0208514,10.22075256,6255103.258
5903,Equilibrium (2002),0,1,0,0,0,1,0,0,0,0,0,0,0,121.8190073,11.53810044,7424743.294
5909,Visitor Q (Bizita Q) (2001),0,0,0,1,0,0,0,0,1,0,0,1,0,122.3946975,32.58446923,8815334.209
5910,"Bolero (Uns et les autres, Les) (1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,102.1381175,18.0521494,5863703.122
5913,Warning for the Joensson Gang (Varning fí_r Jí_nssonligan) (1981),0,0,0,0,0,0,1,0,1,0,0,0,0,70.63555795,31.57877615,5461937.779
5914,"Vernon, Florida (1981)",1,0,0,0,0,0,0,0,0,0,0,0,0,118.2999723,5.31493314,5798944.236
5915,Victory (a.k.a. Escape to Victory) (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,119.2286036,28.09626798,7809724.378
5917,Zoot Suit (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,128.9015643,11.10487889,6536394.305
5918,Alone in the Dark (1982),0,0,0,1,0,0,0,0,0,0,0,0,0,97.84634061,5.65159592,4836716.113
5923,Author! Author! (1982),0,0,0,0,0,0,0,0,1,0,0,1,0,95.30528477,28.56666307,6865246.889
5926,Best Friends (1982),0,0,0,0,1,0,0,0,1,0,0,1,0,90.89164054,24.70913581,6933970.867
5927,"Best Little Whorehouse in Texas, The (1982)",0,0,0,0,1,0,0,0,1,0,0,1,0,122.866355,24.64211412,7787820.86
5932,Burden of Dreams (1982),1,0,0,0,0,0,0,0,0,0,0,0,0,147.9771828,28.75134198,7654590.07
5933,Cannery Row (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,109.8718422,23.67063936,8243480.915
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",0,0,0,0,0,0,0,0,0,0,0,1,0,98.70271896,41.94266617,8469262.974
5938,Deathtrap (1982),0,0,1,0,0,1,1,0,1,0,0,0,0,130.4358811,9.570593786,7051104.646
5940,Eating Raoul (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,106.3806791,13.97818611,6140381.661
5941,Drumline (2002),0,0,0,0,1,0,0,0,1,0,0,1,0,93.38108372,40.14850408,8061504.259
5942,"Hot Chick, The (2002)",0,0,0,0,0,0,0,0,1,0,0,0,0,137.2042927,8.67252065,7492429.379
5943,Maid in Manhattan (2002),0,0,0,0,1,0,0,0,1,0,0,0,0,99.91395482,5.006828064,4190961.634
5944,Star Trek: Nemesis (2002),0,1,0,0,0,1,0,0,0,0,0,1,0,129.569767,19.20969894,7567797.342
5945,About Schmidt (2002),0,0,0,0,0,0,0,0,1,0,0,1,0,99.74610692,14.41732231,6818787.24
5947,Evelyn (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,99.83118413,6.705142302,5020141.197
5949,Intact (Intacto) (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,111.5556462,12.05986624,7012866.103
5952,"Lord of the Rings: The Two Towers, The (2002)",0,0,0,0,0,0,0,1,0,0,0,0,1,85.74048923,19.85465506,5927994.394
5954,25th Hour (2002),0,0,0,0,0,0,1,0,0,0,0,1,0,121.5133179,13.71755337,7420251.344
5955,Antwone Fisher (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,122.0581816,23.78069712,7222822.815
5956,Gangs of New York (2002),0,0,0,0,0,0,1,0,0,0,0,1,0,112.6541388,5.287097441,5914776.039
5957,Two Weeks Notice (2002),0,0,0,0,1,0,0,0,1,0,0,0,0,111.402254,3.442241662,4322594.253
5958,"Wild Thornberrys Movie, The (2002)",0,0,0,0,0,0,0,0,1,1,1,0,0,93.88064807,5.672485922,4054947.662
5959,Narc (2002),0,0,0,0,0,1,1,0,0,0,0,1,0,136.3155675,8.283252247,6767471.855
5960,Bad Influence (1990),0,0,0,0,0,1,0,0,0,0,0,1,0,108.9285553,6.367522831,4958717.045
5961,Blue Steel (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,109.4479536,32.42550678,8564641.301
5962,Body of Evidence (1993),0,0,0,0,0,1,0,0,0,0,0,1,0,115.2656052,4.772981234,4949594.859
5963,"Children's Hour, The (1961)",0,0,0,0,0,0,0,0,0,0,0,1,0,99.62490696,40.2737713,8784958.043
5965,"Duellists, The (1977)",0,0,0,0,0,0,0,0,0,0,0,0,0,127.3643706,16.98827206,8122448.044
5966,"Kiss Before Dying, A (1956)",0,0,1,0,0,0,0,0,0,0,0,0,0,83.39162334,5.570325354,4161208.599
5968,Miami Blues (1990),0,0,0,0,0,0,1,0,1,0,0,1,0,121.9222161,5.085518687,5949980.732
5969,My Girl 2 (1994),0,0,0,0,1,0,0,0,1,0,0,1,0,105.5142284,4.929359729,5615613.152
5970,My Girl (1991),0,0,0,0,1,0,0,0,1,0,0,1,0,119.0798741,26.07605271,7633462.78
5971,My Neighbor Totoro (Tonari no Totoro) (1988),0,0,0,0,0,0,0,1,0,1,1,1,0,99.8645858,3.975443068,4654963.099
5980,Black Christmas (1974),0,0,1,1,0,1,0,0,0,0,0,0,0,124.63866,21.64902877,7921264.779
5981,"Day of the Triffids, The (1962)",0,1,0,1,0,0,0,0,0,0,0,0,0,115.4686446,7.017467746,5150426.833
5984,"Story of O, The (Histoire d'O) (1975)",0,0,0,0,1,0,0,0,0,0,0,1,0,100.9189168,4.923300155,5210085.53
5985,Asoka (Ashoka the Great) (2001),0,0,0,0,1,0,0,0,0,0,0,1,0,136.4409648,4.951337363,8229821.512
5986,Fat City (1972),0,0,0,0,0,0,0,0,0,0,0,1,0,64.03456992,5.163858146,3593946.04
5989,Catch Me If You Can (2002),0,0,0,0,0,0,1,0,0,0,0,1,0,96.77065691,42.78759975,9427821.325
5991,Chicago (2002),0,0,0,0,0,0,1,0,1,0,0,1,0,102.4135346,6.736906065,4869029.153
5992,"Hours, The (2002)",0,0,0,0,1,0,0,0,0,0,0,1,0,110.5995007,3.462483509,5761633.843
5993,Max (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,75.15869529,3.690050269,3440166.041
5994,Nicholas Nickleby (2002),0,0,0,0,1,0,0,0,0,0,0,1,0,80.8251429,9.296986419,5245388.33
5995,"Pianist, The (2002)",0,0,0,0,0,0,0,0,0,0,0,1,0,111.3377133,13.56010437,7183535.207
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",0,0,0,1,0,1,0,0,0,0,0,0,0,101.9500567,29.05382146,7770156.74
6001,"King of Comedy, The (1983)",0,0,0,0,0,0,0,0,1,0,0,1,0,139.8997903,25.3991325,7334808.623
6003,Confessions of a Dangerous Mind (2002),0,0,0,0,0,1,1,0,1,0,0,1,0,63.94861825,14.37354048,4430738.836
6005,Blue Collar Comedy Tour: The Movie (2003),1,0,0,0,0,0,0,0,1,0,0,0,0,95.94259625,8.463072885,5756562.429
6006,Just Married (2003),0,0,0,0,1,0,0,0,1,0,0,0,0,113.7892884,22.75170299,7678203.07
6008,"Son, The (Le fils) (2002)",0,0,0,0,0,0,0,0,0,0,0,1,0,76.15886036,33.14057602,7277143.678
6012,"Guy Thing, A (2003)",0,0,0,0,1,0,0,0,1,0,0,0,0,84.07729375,44.29156115,9241031.18
6013,Kangaroo Jack (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,134.3914367,5.136047767,6049405.783
6014,National Security (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,103.6273439,8.504320937,6072123.644
6016,City of God (Cidade de Deus) (2002),0,0,0,0,0,1,1,0,0,0,0,1,1,103.2175837,11.48687067,5420666.061
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",0,0,1,0,0,1,1,0,0,0,0,1,0,68.12224123,13.84215127,4465631.937
6022,American Me (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,121.6042607,5.869678174,5996682.252
6025,CB4 - The Movie (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,66.07085968,19.11252794,4396424.423
6027,Dogfight (1991),0,0,0,0,1,0,0,0,0,0,0,1,0,114.1965326,13.81855818,6445848.028
6031,Imitation of Life (1959),0,0,0,0,1,0,0,0,0,0,0,1,0,105.1668832,11.30192294,5182629.853
6032,"Little Romance, A (1979)",0,0,0,0,1,0,0,0,1,0,0,0,0,148.8144635,9.496976399,8831321.343
6033,Mystery Date (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,117.5388012,10.57367148,5621988.638
6035,Pí©pí© le Moko (1937),0,0,0,0,1,0,1,0,0,0,0,1,0,98.95514975,7.365538214,5255958.949
6037,Summer Lovers (1982),0,0,0,0,1,0,0,0,1,0,0,1,0,81.192797,18.71343105,4956633.098
6039,"Woman in Red, The (1984)",0,0,0,0,1,0,0,0,1,0,0,0,0,102.4149626,11.58981596,5772786.96
6040,Darkness Falls (2003),0,0,0,1,0,1,0,0,0,0,0,0,0,116.7593481,7.592093077,5552464.895
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretí_rin) (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,75.05959752,19.20350683,4343890.877
6047,Dead Reckoning (1947),0,0,1,0,0,0,0,0,0,0,0,1,0,121.2170977,4.254539713,6666147.133
6051,"Harder They Come, The (1973)",0,0,0,0,0,0,1,0,0,0,0,1,0,85.31954077,7.030574577,4749116.568
6056,Chaos (2001),0,0,0,0,0,0,1,0,1,0,0,1,0,110.2433988,24.41432647,7488774.587
6057,Biker Boyz (2003),0,0,0,0,0,0,1,0,0,0,0,1,0,87.35680161,29.46029607,7317424.032
6058,Final Destination 2 (2003),0,0,0,1,0,1,0,0,0,0,0,0,0,121.7586145,6.567538137,6840936.946
6059,"Recruit, The (2003)",0,0,0,0,0,1,0,0,0,0,0,0,0,101.2671822,4.60835338,4749993.6
6060,"Guru, The (2002)",0,0,0,0,1,0,0,0,1,0,0,0,0,145.4261019,7.186362196,6736050.211
6062,Lost in La Mancha (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,100.2875527,49.96292356,8920155.431
6063,May (2002),0,0,0,1,0,0,0,0,0,0,0,1,0,96.41444922,42.41794412,8664987.496
6064,"Harder They Fall, The (1956)",0,0,0,0,0,0,0,0,0,0,0,1,0,93.45750584,3.78634283,4712140.897
6073,Victim (1961),0,0,0,0,0,0,1,0,0,0,0,1,0,108.887192,23.03076618,7685128.043
6077,Evil Under the Sun (1982),0,0,1,0,0,0,1,0,0,0,0,1,0,133.8657879,9.677255088,6147360.371
6078,Firefox (1982),0,1,0,0,0,1,0,0,0,0,0,0,0,115.3600761,5.616478098,5729859.99
6084,Honkytonk Man (1982),0,0,0,0,0,0,0,0,1,0,0,1,0,99.65070277,45.45290807,9543703.126
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,105.5544784,3.676476988,4742274.354
6092,"Last American Virgin, The (1982)",0,0,0,0,0,0,0,0,1,0,0,1,0,123.8243092,13.75093199,6532685.198
6093,"Last Unicorn, The (1982)",0,0,0,0,0,0,0,1,0,1,1,0,0,114.5154641,22.74995614,7532383.24
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),0,0,0,0,0,0,0,0,0,0,0,0,0,94.68721802,33.54806662,6781106.562
6096,Making Love (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,121.5917344,30.03263855,7730359.635
6100,"Midsummer Night's Sex Comedy, A (1982)",0,0,0,0,1,0,0,0,1,0,0,0,0,111.1494775,11.39366119,6050998.152
6101,Missing (1982),0,0,1,0,0,1,0,0,0,0,0,1,0,106.2516458,9.216912306,5991742.907
6103,Monsignor (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,83.63554398,5.507693775,4142089.701
6104,Monty Python Live at the Hollywood Bowl (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,116.5147225,25.58899238,6987528.228
6105,Moonlighting (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,117.0621616,48.24574562,9287420.911
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",0,0,0,0,0,0,0,0,0,0,0,1,0,101.5502743,39.09283881,8225396.548
6109,One from the Heart (1982),0,0,0,0,1,0,0,0,0,0,0,1,0,125.7525928,17.89680527,7863220.633
6114,Permanent Vacation (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,136.0152825,17.43708007,9074835.112
6115,Personal Best (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,88.70712702,11.45592996,4537665.615
6116,"Pirate Movie, The (1982)",0,0,0,0,0,0,0,0,1,0,0,0,1,145.1028176,45.70889668,11923559.03
6121,Querelle (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,129.4148208,14.40669372,9208472.901
6122,Richard Pryor Live on the Sunset Strip (1982),1,0,0,0,0,0,0,0,1,0,0,0,0,112.6025721,9.937358267,6072912.712
6123,Sunless (Sans Soleil) (1983),1,0,0,0,0,0,0,0,0,0,0,0,0,117.1213151,3.529610415,6006695.79
6124,Savannah Smiles (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,86.63919712,3.873942367,4728735.993
6125,"Secret Policeman's Other Ball, The (1982)",1,0,0,0,0,0,0,0,1,0,0,0,0,106.4599314,39.67212914,11530457.51
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",0,0,0,0,0,0,0,0,0,0,0,1,0,82.33123202,19.05251165,6749755.503
6127,Shoot the Moon (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,105.0713409,45.90071259,9399094.671
6132,"New York Ripper, The (Squartatore di New York, Lo) (1982)",0,0,1,1,0,1,1,0,0,0,0,0,0,119.2347863,5.054499148,4171283.491
6133,"State of Things, The (Stand der Dinge, Der) (1982)",0,0,0,0,0,0,0,0,0,0,0,1,0,147.2397725,12.31986579,8330557.14
6140,Tenebre (1982),0,0,1,1,0,1,0,0,0,0,0,0,0,120.312316,15.3759275,6320696.068
6143,Trail of the Pink Panther (1982),0,0,0,0,0,0,1,0,1,0,0,0,0,130.2585185,5.439477081,6240151.049
6148,White Dog (1982),0,0,0,1,0,1,0,0,0,0,0,1,0,107.2425595,23.83664888,7133123.111
6154,Deliver Us from Eva (2003),0,0,0,0,1,0,0,0,1,0,0,0,0,63.68794501,19.56461364,4815068.396
6155,How to Lose a Guy in 10 Days (2003),0,0,0,0,1,0,0,0,1,0,0,0,0,179.8291623,3.842413951,9850308.554
6156,Shanghai Knights (2003),0,0,0,0,0,0,0,0,1,0,0,0,1,121.6032284,18.64308412,7526669.372
6157,Daredevil (2003),0,0,0,0,0,0,1,0,0,0,0,0,0,106.3413535,24.6493427,7044564.614
6159,All the Real Girls (2003),0,0,0,0,1,0,0,0,0,0,0,1,0,118.644705,49.64619161,8974631.602
6162,Gerry (2002),0,0,0,0,0,0,0,0,0,0,0,1,1,86.8299947,6.763555547,4946302.242
6163,He Loves Me... He Loves Me Not (íó la folie... pas du tout) (2002),0,0,0,0,1,1,0,0,0,0,0,0,0,124.8904295,26.47885879,7426355.241
6166,Dennis the Menace (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,130.5150439,23.50346546,8986131.31
6170,"Black Stallion, The (1979)",0,0,0,0,0,0,0,0,0,0,1,1,1,122.7170661,11.24378057,6725744.985
6178,"Patch of Blue, A (1965)",0,0,0,0,1,0,0,0,0,0,0,1,0,102.3852792,27.30039407,8014165.919
6180,Q & A (1990),0,0,0,0,0,0,1,0,0,0,0,1,0,123.0889993,6.441638466,6307594.287
6182,"Thrill of It All, The (1963)",0,0,0,0,0,0,0,0,1,0,0,0,0,121.2696241,5.545475649,5704518.392
6183,Pillow Talk (1959),0,0,0,0,1,0,0,0,1,0,0,0,0,87.29865325,7.982014449,4581812.76
6184,"Man Who Fell to Earth, The (1976)",0,1,0,0,0,0,0,0,0,0,0,1,0,116.2946077,4.209569164,5783822.822
6185,Dark Blue (2003),0,0,0,0,0,1,1,0,0,0,0,1,0,137.2270966,35.1284703,8959223.928
6186,Gods and Generals (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,136.7793924,19.80134872,8664716.05
6187,"Life of David Gale, The (2003)",0,0,0,0,0,1,1,0,0,0,0,1,0,103.3662402,9.854404734,6184914.224
6188,Old School (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,111.0927447,3.647293164,5307708.659
6195,Stone Reader (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,115.0242647,12.88152077,5788437.182
6197,Spider (2002),0,0,1,0,0,0,0,0,0,0,0,1,0,77.34387721,7.661946656,4683671.91
6198,American Heart (1992),0,0,0,0,0,0,1,0,0,0,0,1,0,98.14982115,20.09133997,6429616.48
6201,Lady Jane (1986),0,0,0,0,1,0,0,0,0,0,0,1,0,115.8223055,41.26370711,9405705.823
6203,Life Stinks (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,99.43751475,19.85984369,7158251.518
6204,"Meteor Man, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,114.5014243,45.75918443,8541068.455
6207,"Slaughter Rule, The (2002)",0,0,0,0,0,0,0,0,0,0,0,1,0,76.35652242,10.36025155,4169139.369
6211,Ten (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,97.10543584,26.9259202,7894211.974
6212,Bringing Down the House (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,104.4544077,38.2723438,10676485.39
6213,Tears of the Sun (2003),0,0,0,0,0,1,0,0,0,0,0,1,0,136.2135012,27.86381013,8836019.092
6214,Irreversible (Irrí©versible) (2002),0,0,1,0,0,1,1,0,0,0,0,1,0,102.6992559,9.4133798,5360636.122
6215,Laurel Canyon (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,95.66912821,5.274706326,4886375.86
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,113.8598858,4.09518902,6613893.127
6218,Bend It Like Beckham (2002),0,0,0,0,1,0,0,0,1,0,0,1,0,104.152762,6.76021789,5735508
6219,"Hunted, The (2003)",0,0,0,0,0,1,0,0,0,0,0,1,0,97.26253926,8.358898814,5348697.429
6223,Spun (2001),0,0,0,0,0,0,1,0,1,0,0,1,0,128.4144901,26.67692859,9161638.531
6225,King of Kings (1961),0,0,0,0,0,0,0,0,0,0,0,1,0,109.219908,13.04199001,5370180.361
6227,Loving You (1957),0,0,0,0,0,0,0,0,0,0,0,1,0,120.9313416,49.91427804,10513491.85
6228,"Talk of the Town, The (1942)",0,0,0,0,1,1,0,0,1,0,0,0,0,138.3364049,7.201695487,6793345.136
6229,Two-Lane Blacktop (1971),0,0,0,0,0,0,0,0,0,0,0,1,0,90.1496736,12.27059845,5356333.438
6230,Bang the Drum Slowly (1973),0,0,0,0,0,0,0,0,0,0,0,1,0,86.07955155,6.059572633,4674731.835
6231,"Benny Goodman Story, The (1955)",0,0,0,0,0,0,0,0,0,0,0,1,0,129.7153734,5.877369992,6477640.642
6232,Born Free (1966),0,0,0,0,0,0,0,0,0,0,1,1,1,109.6448591,8.32797573,6418270.164
6233,Born Yesterday (1993),0,0,0,0,1,0,0,0,1,0,0,0,0,80.13694601,20.72124739,5414393.841
6234,Equus (1977),0,0,1,0,0,0,0,0,0,0,0,1,0,78.22032212,27.05925919,5592834.733
6235,Europa Europa (Hitlerjunge Salomon) (1990),0,0,0,0,0,0,0,0,0,0,0,1,0,108.1348323,32.04087113,7805824.966
6237,"Glenn Miller Story, The (1953)",0,0,0,0,0,0,0,0,0,0,0,1,0,121.0025357,19.91127972,6249509.248
6238,Green Card (1990),0,0,0,0,1,0,0,0,1,0,0,1,0,114.9690413,45.18302364,9568324.449
6239,Journey to the Center of the Earth (1959),0,1,0,0,0,0,0,0,0,0,1,0,1,116.4956817,18.33786635,7724050.8
6240,One Good Cop (1991),0,0,0,0,0,0,1,0,0,0,0,1,0,131.528959,16.23836941,7854611.232
6242,Ringu (Ring) (1998),0,0,1,1,0,1,0,0,0,0,0,0,0,145.0094138,5.658449714,8545745.384
6243,Ringu 2 (Ring 2) (1999),0,0,1,1,0,0,0,0,0,0,0,0,0,67.53049683,11.13598895,3986655.174
6244,Salaam Bombay! (1988),0,0,0,0,0,0,0,0,0,0,0,1,0,105.4250974,4.928684458,5659961.664
6245,Sweet Charity (1969),0,0,0,0,1,0,0,0,1,0,0,1,0,106.4191065,41.92859836,9824843.304
6247,Women in Love (1969),0,0,0,0,1,0,0,0,0,0,0,1,0,138.5370838,4.071794939,7035846.504
6249,Boat Trip (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,70.84731435,35.81526963,6154953.583
6250,Dreamcatcher (2003),0,1,0,1,0,1,0,0,0,0,0,1,0,127.0969658,4.096212854,4936623.402
6252,View from the Top (2003),0,0,0,0,1,0,0,0,1,0,0,0,0,104.6213513,33.26303295,7989230.366
6254,"Awful Truth, The (1937)",0,0,0,0,1,0,0,0,1,0,0,0,0,75.33990841,32.79172068,6045490.654
6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",0,0,1,1,0,1,0,0,0,0,0,0,0,102.6431071,4.900530808,4957645.209
6257,I Am Curious (Yellow) (Jag í_r nyfiken - en film i gult) (1967),0,0,0,0,0,0,0,0,0,0,0,1,0,113.265138,22.15617097,9473734.124
6260,"Robe, The (1953)",0,0,0,0,0,0,0,0,0,0,0,1,0,104.1566703,15.96303437,6541748.612
6261,Wind (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,105.1544568,4.193208692,5332969.867
6263,Basic (2003),0,0,0,0,0,1,0,0,0,0,0,1,0,85.13283791,3.509706756,4465990.471
6264,"Core, The (2003)",0,1,0,0,0,1,0,0,0,0,0,1,0,108.9845592,3.472736902,5393425.364
6265,Head of State (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,137.5610576,4.312771704,6360238.856
6266,What a Girl Wants (2003),0,0,0,0,1,0,0,0,1,0,0,1,0,128.9578066,27.59971382,8079530.402
6268,Raising Victor Vargas (2002),0,0,0,0,1,0,0,0,1,0,0,1,0,105.5311709,20.46089776,7033729.122
6269,Stevie (2002),1,0,0,0,0,0,0,0,0,0,0,0,0,115.8522548,34.13766817,8111774.072
6271,Day for Night (La Nuit Amí©ricaine) (1973),0,0,0,0,1,0,0,0,1,0,0,1,0,150.7245988,7.817831736,7609219.311
6273,In a Lonely Place (1950),0,0,1,0,1,0,0,0,0,0,0,1,0,92.63141209,23.36325045,6186636.32
6276,Wake of the Red Witch (1948),0,0,0,0,0,0,0,0,0,0,0,1,1,101.3506566,8.463351149,5671692.397
6279,"Good Thief, The (2002)",0,0,0,0,0,0,1,0,0,0,0,1,0,127.7143992,3.478367518,6059508.486
6281,Phone Booth (2002),0,0,0,0,0,1,0,0,0,0,0,1,0,96.70964575,7.684758686,5858596.235
